Site_Name,RecyclingS,BankTypeNa,Latitude,Longitude
"Viewcraig Gardens","Opposite No. 27 Viewcraig Gardens","Bottle Bank - Mixed",55.947756034193,-3.1792949124555
"Viewcraig Gardens","Opposite No. 35 Viewcraigs Gardens","Bottle Bank - Mixed",55.94739650644,-3.1802447599326
"Viewcraig Gardens","Opposite No. 35 Viewcraigs Gardens","Paper Bank",55.94739650644,-3.1802447599326
"Viewcraig Gardens","Opposite No. 35 Viewcraigs Gardens",Packaging,55.94739650644,-3.1802447599326
"Viewcraig Gardens","Opposite No. 27 Viewcraig Gardens",Packaging,55.947756034193,-3.1792949124555
"Viewcraig Gardens","Opposite No. 27 Viewcraig Gardens","Paper Bank",55.947756034193,-3.1792949124555
"Viewcraig Street","No. 23 Viewcraig Street",Packaging,55.94886858303,-3.1785280587833
"Viewcraig Street","No. 1 Viewcraig Street",Packaging,55.949669434601,-3.1784082668299
"Viewcraig Street","No. 1 Viewcraig Street","Bottle Bank - Mixed",55.949669434601,-3.1784082668299
"Viewcraig Street","No. 1 Viewcraig Street","Paper Bank",55.949669434601,-3.1784082668299
"Viewcraig Street","No. 23 Viewcraig Street","Paper Bank",55.94886858303,-3.1785280587833
"Viewcraig Street","No. 23 Viewcraig Street",Packaging,55.94886858303,-3.1785280587833
"Viewcraig Street","No. 1 Viewcraig Street",Packaging,55.949669434601,-3.1784082668299
"Viewcraig Street","No. 23 Viewcraig Street","Bottle Bank - Mixed",55.94886858303,-3.1785280587833
"Viewcraig Street","No. 2 - 8 Viewcraig Street",Packaging,55.949568632728,-3.1786133844758
"Viewcraig Street","No. 2 - 8 Viewcraig Street","Paper Bank",55.949568632728,-3.1786133844758
"Viewcraig Street","No. 2 - 8 Viewcraig Street","Bottle Bank - Mixed",55.949568632728,-3.1786133844758
Viewforth,"Nos. 2 - 10 Viewforth",Packaging,55.938956584752,-3.2110624994809
Viewforth,"Nos. 2 - 10 Viewforth","Paper Bank",55.938956584752,-3.2110624994809
"Viewforth Gardens","No. 8 Viewforth Gardens",Packaging,55.937629999974,-3.2070668764295
"Viewforth Gardens","No. 8 Viewforth Gardens",Packaging,55.937629999974,-3.2070668764295
"Viewforth Gardens","No. 8 Viewforth Gardens","Paper Bank",55.937629999974,-3.2070668764295
"Viewforth Square","Nos. 13 - 14 Viewforth Square","Paper Bank",55.939276486509,-3.2105121451526
"Viewforth Square","Nos. 13 - 14 Viewforth Square",Packaging,55.939276486509,-3.2105121451526
"Viewforth Terrace","RHS No. 14 Viewforth Terrace",Packaging,55.938761022468,-3.2117608124326
"Viewforth Terrace","RHS No. 14 Viewforth Terrace","Paper Bank",55.938761022468,-3.2117608124326
"Wardlaw Place","Nos. 26 - 28 Wardlaw Place",Packaging,55.935959586729,-3.2323881202313
"Wardlaw Place","Nos. 26 - 28 Wardlaw Place","Paper Bank",55.935959586729,-3.2323881202313
"Wardlaw Place","No. 1 Wardlaw Place","Paper Bank",55.937362670923,-3.2340495818899
"Wardlaw Place","Nos 19 - 21 Wardlaw Place","Paper Bank",55.936395895682,-3.2327861809456
"Wardlaw Place","No. 2 Wardlaw Place",Packaging,55.937325457646,-3.2341764698651
"Wardlaw Place","No. 2 Wardlaw Place","Paper Bank",55.937325457646,-3.2341764698651
"Wardlaw Place","Nos 19 - 21 Wardlaw Place",Packaging,55.936395895682,-3.2327861809456
"Wardlaw Place","No. 1 Wardlaw Place",Packaging,55.937362670923,-3.2340495818899
"Wardlaw Street","No. 22- 24 Wardlaw Street",Packaging,55.936451854149,-3.2316833679943
"Wardlaw Street","No. 3 Wardlaw Street",Packaging,55.937571186307,-3.2329675992912
"Wardlaw Street","No. 3 Wardlaw Street","Paper Bank",55.937571186307,-3.2329675992912
"Wardlaw Street","No. 2 Wardlaw Street",Packaging,55.937578567189,-3.2331279240667
"Wardlaw Street","No. 2 Wardlaw Street","Paper Bank",55.937578567189,-3.2331279240667
"Wardlaw Street","No. 22- 24 Wardlaw Street","Paper Bank",55.936451854149,-3.2316833679943
"Wardlaw Terrace","Nos. 2 - 3 Wardlaw Terrace",Packaging,55.935512213041,-3.2321978235338
"Warrender Park Crescent","Nos. 23 - 24 Warrender Park Crescent","Bottle Bank - Mixed",55.938252783798,-3.2021874212229
"Warrender Park Crescent","Nos. 23 - 24 Warrender Park Crescent",Packaging,55.938252783798,-3.2021874212229
"Warrender Park Crescent","No. 1 Warrender Park Crescent","Paper Bank",55.938036649297,-3.2031572832528
"Warrender Park Crescent","Nos. 23 - 24 Warrender Park Crescent","Paper Bank",55.938252783798,-3.2021874212229
"Warrender Park Crescent","No. 1 Warrender Park Crescent",Packaging,55.938036649297,-3.2031572832528
"Warrender Park Road","James Gillespies High School",Packaging,55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School",Packaging,55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Can Banks",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School",Packaging,55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School",Packaging,55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Bottle Bank - Green",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Textile Bank",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Bottle Bank - Green",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Bottle Bank - Clear",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Can Banks",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Paper Bank",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Bottle Bank - Clear",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Bottle Bank - Green",55.937651852751,-3.2002317169261
"Warrender Park Road","No. 32 Warrender Park Road","Paper Bank",55.93833881788,-3.1942655015575
"Warrender Park Road","James Gillespies High School",Packaging,55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School",Packaging,55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Paper Bank",55.937651852751,-3.2002317169261
"Warrender Park Road","No. 34 Warrender Park Road - Supermarket (Scotmid)",Packaging,55.938140432852,-3.1934109098562
"Warrender Park Road","James Gillespies High School","Bottle Bank - Clear",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Bottle Bank - Green",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Paper Bank",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School",Packaging,55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School",Packaging,55.937651852751,-3.2002317169261
"Warrender Park Road","No. 32 Warrender Park Road",Packaging,55.93833881788,-3.1942655015575
"Warrender Park Road","James Gillespies High School","Bottle Bank - Brown",55.937651852751,-3.2002317169261
"Warrender Park Road","James Gillespies High School","Can Banks",55.937651852751,-3.2002317169261
"Warriston Road","B&Q Car Park","Bottle Bank - Brown",55.966381199672,-3.196250783686
"Warriston Road","B&Q Car Park","Bottle Bank - Green",55.966381199672,-3.196250783686
"Warriston Road","B&Q Car Park","Bottle Bank - Green",55.966381199672,-3.196250783686
"Warriston Road","B&Q Car Park","Bottle Bank - Clear",55.966381199672,-3.196250783686
"Warriston Road","B&Q Car Park","Book Bank",55.966381199672,-3.196250783686
"Warriston Road","B&Q Car Park","Paper Bank",55.966381199672,-3.196250783686
"Warriston Road","B&Q Car Park","Textile Bank",55.966381199672,-3.196250783686
"Warriston Road","B&Q Car Park","Textile Bank",55.966381199672,-3.196250783686
"Warriston Road","B&Q Car Park","Paper Bank",55.966381199672,-3.196250783686
"Water Street","No. 31-33 Water Street",Packaging,55.975176016678,-3.1692967427551
"Water Street","No. 31-33 Water Street",Packaging,55.975176016678,-3.1692967427551
"Water Street","No. 31-33 Water Street","Bottle Bank - Mixed",55.975176016678,-3.1692967427551
"Water Street","No. 31-33 Water Street",Packaging,55.975176016678,-3.1692967427551
"Water Street","No. 31-33 Water Street",Packaging,55.975176016678,-3.1692967427551
"Water Street","Opposite No. 42 Water Street",Packaging,55.9748378754,-3.1698954618453
"Water Street","Opposite No. 42 Water Street","Paper Bank",55.9748378754,-3.1698954618453
"Water Street","No. 31-33 Water Street","Paper Bank",55.975176016678,-3.1692967427551
"Water Street","Opposite No. 42 Water Street",Packaging,55.9748378754,-3.1698954618453
"Waterfront Avenue","""Upper Strand"", Saltire Street, Waterfront Avenue","Textile Bank",55.981560161033,-3.2369636365345
"Waterfront Avenue","Harbour Green,  Waterfront Avenue","Bottle Bank - Mixed",55.981564622924,-3.2302323559577
"Waterfront Avenue","Harbour Green,  Waterfront Avenue",Packaging,55.981564622924,-3.2302323559577
"Waterfront Avenue","Harbour Green,  Waterfront Avenue","Paper Bank",55.981564622924,-3.2302323559577
"Waterfront Avenue","Harbour Green,  Waterfront Avenue",Packaging,55.981564622924,-3.2302323559577
"Waterfront Gait","Nos. 14-16 Waterfront Gait","Paper Bank",55.976601632866,-3.2519491243044
"Waterfront Gait","Nos. 14-16 Waterfront Gait",Packaging,55.976601632866,-3.2519491243044
"Waterfront Gait","Nos. 14-16 Waterfront Gait",Packaging,55.976601632866,-3.2519491243044
"Waterfront Gait","Waterfront Gait","Bottle Bank - Mixed",55.976252451746,-3.2518256670637
"Waterfront Gait","Nos. 14-16 Waterfront Gait",Packaging,55.976601632866,-3.2519491243044
"Waterfront Gait","Nos. 14-16 Waterfront Gait","Bottle Bank - Mixed",55.976601632866,-3.2519491243044
"Waterfront Gait","Waterfront Gait",Packaging,55.976252451746,-3.2518256670637
"Waterfront Gait","Waterfront Gait",Packaging,55.976252451746,-3.2518256670637
"Waterfront Gait","Waterfront Gait","Paper Bank",55.976252451746,-3.2518256670637
"Waterfront Park","'Fusion' development 37-41 Waterfront Park",Packaging,55.977135144249,-3.2507324061449
"Waterfront Park","'Fusion' development 37-41 Waterfront Park","Paper Bank",55.977135144249,-3.2507324061449
"Waterfront Park","Nos. 56 & 69 Waterfront Park",Packaging,55.977158582049,-3.2528485176858
"Waterfront Park","Nos 45 & 49 Waterfront Park","Bottle Bank - Mixed",55.97708145058,-3.2515960436457
"Waterfront Park","Nos. 56 & 69 Waterfront Park","Bottle Bank - Mixed",55.977158582049,-3.2528485176858
"Waterfront Park","Nos. 56 & 69 Waterfront Park","Bottle Bank - Mixed",55.977158582049,-3.2528485176858
"Waterfront Park","Nos. 56 & 69 Waterfront Park","Paper Bank",55.977158582049,-3.2528485176858
"Waterfront Park","Nos. 56 & 69 Waterfront Park","Paper Bank",55.977158582049,-3.2528485176858
"Waterfront Park","Nos. 56 & 69 Waterfront Park",Packaging,55.977158582049,-3.2528485176858
"Waterfront Park","Nos. 56 & 69 Waterfront Park",Packaging,55.977158582049,-3.2528485176858
"Waterfront Park","Nos. 56 & 69 Waterfront Park",Packaging,55.977158582049,-3.2528485176858
"Waterfront Park","Nos 45 & 49 Waterfront Park","Paper Bank",55.97708145058,-3.2515960436457
"Waterfront Park","Nos 45 & 49 Waterfront Park",Packaging,55.97708145058,-3.2515960436457
"Waterfront Park","Nos 45 & 49 Waterfront Park",Packaging,55.97708145058,-3.2515960436457
"Waterfront Park","'Fusion' development 37-41 Waterfront Park",Packaging,55.977135144249,-3.2507324061449
"Watertoun Road","St Crispin Special School",Packaging,55.92725925644,-3.1812649335249
"Watertoun Road","St Crispin Special School","Paper Bank",55.92725925644,-3.1812649335249
"Watson Crescent","No. 11 Watson Crescent",Packaging,55.938613043787,-3.2194727289088
"Watson Crescent",Pavement,"Paper Bank",55.938997445294,-3.2187643784393
"Watson Crescent","Opposite No. 31 Watson Crescent",Packaging,55.937982875947,-3.2214060432566
"Watson Crescent","Opposite No. 31 Watson Crescent","Paper Bank",55.937982875947,-3.2214060432566
"Watson Crescent","No. 11 Watson Crescent","Paper Bank",55.938613043787,-3.2194727289088
"Wauchope Terrace","Nos. 20 - 28 Wauchope Terrace","Paper Bank",55.934911301695,-3.1299208369127
"Wauchope Terrace","Nos. 20 - 28 Wauchope Terrace","Bottle Bank - Mixed",55.934911301695,-3.1299208369127
"Wauchope Terrace","Nos. 20 - 28 Wauchope Terrace","Paper Bank",55.934911301695,-3.1299208369127
"Wauchope Terrace","Nos. 20 - 28 Wauchope Terrace",Packaging,55.934911301695,-3.1299208369127
"Wauchope Terrace","Nos. 20 - 28 Wauchope Terrace","Bottle Bank - Mixed",55.934911301695,-3.1299208369127
"Wauchope Terrace","Nos. 20 - 28 Wauchope Terrace",Packaging,55.934911301695,-3.1299208369127
"Waverley Park","RHS No. 4 blank wall & Opp No. 23",Packaging,55.954117744703,-3.1679730543101
"Wellington Place","Opposite No. 13 Wellington Place","Paper Bank",55.971497760235,-3.1686890538742
"Wellington Place","Opposite No. 13 Wellington Place",Packaging,55.971497760235,-3.1686890538742
"West Adam Street","St Leonards Nursery - No. 6 West Adam Street","Paper Bank",55.947011402494,-3.1829231942819
"West Bryson Road","Nos. 7 - 9 West Bryson Road",Packaging,55.93585523697,-3.2266378241574
"West Bryson Road","Nos. 7 - 9 West Bryson Road",Packaging,55.93585523697,-3.2266378241574
"West Bryson Road","Nos. 7 - 9 West Bryson Road",Packaging,55.93585523697,-3.2266378241574
"West Bryson Road","Nos. 7 - 9 West Bryson Road","Paper Bank",55.93585523697,-3.2266378241574
"West Bryson Road","Nos. 7 - 9 West Bryson Road","Bottle Bank - Mixed",55.93585523697,-3.2266378241574
"West Cromwell Street","No. 44 West Cromwell Street",Packaging,55.977184196202,-3.1782673854531
"West Cromwell Street","No. 44 West Cromwell Street","Paper Bank",55.977184196202,-3.1782673854531
"West Cromwell Street","No. 44 West Cromwell Street",Packaging,55.977184196202,-3.1782673854531
"West Grange Gardens","West Grange Gardens - Lock-ups",Packaging,55.930871237894,-3.187825335028
"West Grange Gardens","West Grange Gardens - Lock-ups","Paper Bank",55.930871237894,-3.187825335028
"West Granton Road","No. 248 West Granton Road","Paper Bank",55.977393493751,-3.2375998385453
"West Granton Road","No. 248 West Granton Road","Bottle Bank - Mixed",55.977393493751,-3.2375998385453
"West Granton Road","Nos. 3-11 West Granton Road","Paper Bank",55.980455231521,-3.2261423660726
"West Harbour Road","The Shortbread House 13-16 West Harbour Road","Paper Bank",55.981527091425,-3.2267853224144
"West Harbour Road","The Shortbread House 13-16 West Harbour Road",Packaging,55.981527091425,-3.2267853224144
"West Harbour Road","The Shortbread House 13-16 West Harbour Road","Bottle Bank - Mixed",55.981527091425,-3.2267853224144
"West Harbour Road","The Shortbread House 13-16 West Harbour Road",Packaging,55.981527091425,-3.2267853224144
"West Mains Road","Nos. 64 - 65 West Mains Road",Packaging,55.924078771409,-3.1774713922486
"West Mains Road","Nos. 64 - 65 West Mains Road","Bottle Bank - Mixed",55.924078771409,-3.1774713922486
"West Mains Road","Nos. 64 - 65 West Mains Road","Paper Bank",55.924078771409,-3.1774713922486
"West Mill Bank","No. 22 West Mill Bank","Paper Bank",55.905764803274,-3.2637419743084
"West Mill Bank","No. 4 West Mill Bank",Packaging,55.9053186254,-3.2634395370827
"West Mill Bank","No. 4 West Mill Bank","Bottle Bank - Mixed",55.9053186254,-3.2634395370827
"West Mill Bank","No. 22 West Mill Bank",Packaging,55.905764803274,-3.2637419743084
"West Mill Bank","No. 22 West Mill Bank","Bottle Bank - Mixed",55.905764803274,-3.2637419743084
"West Mill Bank","No. 4 West Mill Bank","Paper Bank",55.9053186254,-3.2634395370827
"West Mill Road","Opposite No. 48 West Mill Road","Paper Bank",55.906002289834,-3.2729634488537
"West Mill Road","Opposite No. 47 West Mill Road","Paper Bank",55.906061696154,-3.2733013140119
"West Mill Road","Opposite No. 47 West Mill Road","Bottle Bank - Mixed",55.906061696154,-3.2733013140119
"West Mill Road","Opposite No. 48 West Mill Road","Bottle Bank - Mixed",55.906002289834,-3.2729634488537
"West Montgomery Place","No. 9 - 11 West Montgomery Place",Packaging,55.960117550094,-3.178613669976
"West Montgomery Place","No. 9 - 11 West Montgomery Place","Paper Bank",55.960117550094,-3.178613669976
"West Newington Place","No.12a West Newington Place","Paper Bank",55.938018407569,-3.1799595083123
"West Newington Place","LHS No. 2 West Newington Place",Packaging,55.938117276468,-3.1790179759747
"West Newington Place","RHS No. 11B West Newington Place",Packaging,55.937862786141,-3.1802589477599
"West Pilton Avenue","No. 13D West Pilton Avenue","Paper Bank",55.969288843375,-3.2464896792953
"West Pilton Avenue","Opposite No. 15B West Pilton Avenue","Paper Bank",55.969551353788,-3.2471870789573
"West Pilton Avenue","No. 13E West Pilton Avenue","Bottle Bank - Mixed",55.969275810483,-3.2468898137971
"West Pilton Avenue","No. 13D West Pilton Avenue","Bottle Bank - Mixed",55.969288843375,-3.2464896792953
"West Pilton Avenue","No. 13A West Pilton Avenue","Bottle Bank - Mixed",55.96935407288,-3.2453702247546
"West Pilton Avenue","No. 13C West Pilton Avenue","Bottle Bank - Mixed",55.969292406563,-3.2461373065502
"West Pilton Avenue","Opposite No. 15B West Pilton Avenue",Packaging,55.969551353788,-3.2471870789573
"West Pilton Avenue","No. 13C West Pilton Avenue","Paper Bank",55.969292406563,-3.2461373065502
"West Pilton Avenue","Opposite No. 15B West Pilton Avenue","Bottle Bank - Green",55.969551353788,-3.2471870789573
"West Pilton Avenue","Opposite No. 15B West Pilton Avenue","Bottle Bank - Brown",55.969551353788,-3.2471870789573
"West Pilton Avenue","Opposite No. 15B West Pilton Avenue",Packaging,55.969551353788,-3.2471870789573
"West Pilton Avenue","No. 13A West Pilton Avenue","Paper Bank",55.96935407288,-3.2453702247546
"West Pilton Avenue","No. 13C West Pilton Avenue","Bottle Bank - Mixed",55.969292406563,-3.2461373065502
"West Pilton Avenue","Opposite No. 15B West Pilton Avenue","Bottle Bank - Clear",55.969551353788,-3.2471870789573
"West Pilton Bank","Nos. 15 & 16 West Pilton Bank","Bottle Bank - Mixed",55.972515866053,-3.2516889419952
"West Pilton Bank","Nos. 15 & 16 West Pilton Bank","Paper Bank",55.972515866053,-3.2516889419952
